timestamp,Username,Retweets,Text,Mentions,Hashtags
Tue Feb 18 15:57:25 +0000 2020,329221989,0,Either that or he was flirting and I just have really bad social signal skills.,,
Tue Feb 18 15:57:24 +0000 2020,1047981080513536001,0,"This white, moderate Dem swing state voter plans to vote for Biden",,
Tue Feb 18 15:57:24 +0000 2020,932381937339125761,0,Joe Biden? Joe Biden who? pic.twitter.com/c5P7j70sOm,,
Tue Feb 18 15:57:20 +0000 2020,4893086944,0,Ty,,
Tue Feb 18 15:57:20 +0000 2020,112361190,0,"How do a bunch of people who go into fainting spells when 10 people tweet the snake or rat emoji at them think they're going to take on Trump or the maga brigade? You can't pull the ""can I speak to your manager"" card in the general",,
Tue Feb 18 15:57:19 +0000 2020,480850264,0,I think each Dem Prez candidate should announce their VP choice soon. It would make it easier for some to decide btw the candidates and show how committed they r 2 bringing the party together. @JoeBiden @ewarren @MikeBloomberg @amyklobuchar @PeteButtigieg #VoteBlueNoMatterWho,@JoeBiden @ewarren @MikeBloomberg @amyklobuchar @PeteButtigieg,#VoteBlueNoMatterWho
Tue Feb 18 15:57:16 +0000 2020,302254778,0,How? High capacity magazines were still widely available during that time. My first pistol was bought during the ban and I purchased 13-round pre-ban magazines. So called “assault weapons” were also widely available. There’s a reason it was repealed. It didn’t work. @JoeBiden,@JoeBiden,
Tue Feb 18 15:57:08 +0000 2020,1182581022,0,About Joe Biden - Vice President Joe Biden's Biography | Joe Biden https://joebiden.com/joes-story/,,
Tue Feb 18 15:57:06 +0000 2020,1073777869791191040,35,This is where is counts: the swing states. There’s only one candidate not within the margin of error and that’s Joe Biden. https://twitter.com/mmurraypolitics/status/1229888815705227265 …,,
Tue Feb 18 15:57:05 +0000 2020,34713362,21,"Bernie Sanders has taken a commanding lead in a new NBC/Wall Street Journal poll of the Democratic primary, as Joe Biden has fallen into a distant tie for second place https://trib.al/pmDa3xE",,
Tue Feb 18 15:57:04 +0000 2020,16390121,0,Thank you Jon!,,
Tue Feb 18 15:57:04 +0000 2020,4105010958,0,I’d have to say Bernie is also getting attacked from within the dem party.,,
Tue Feb 18 15:56:59 +0000 2020,1264691628,0,There are some differences here...but I don’t know how many of them are significant (although one of the significant ones is simply Joe Biden finally falling apart),,
Tue Feb 18 15:56:57 +0000 2020,1211312045984903169,0,It's not like he gave his crack head son a no show job with a seven figure salary in a corrupt foreign country or anything...,,
Tue Feb 18 15:56:57 +0000 2020,558994371,0,#SleepyCreepyQuidProJoe needs to retire.,,#SleepyCreepyQuidProJoe
