,timestamp,Username,Retweets,Text,Mentions,Hashtags,Cleaned Tweets
3170,Wed Feb 19 15:51:16 +0000 2020,875891140255510528,0,"I proudly cast my early, complimentary Primary vote for @realDonaldTrump today in the State of Tennessee. Glad to have @VoteMarsha as my U.S. Senator and looking forward to seeing @BillHagertyTN as my U.S. Senator also.pic.twitter.com/W28TcGuFqq",@realDonaldTrump @VoteMarsha @BillHagertyTN,,"['I', 'proudly', 'cast', 'early', 'complimentary', 'Primary', 'vote', '@realDonaldTrump', 'today', 'State', 'Tennessee', 'Glad', '@VoteMarsha', 'US', 'Senator', 'looking', 'forward', 'seeing', '@BillHagertyTN', 'US', 'Senator', '28TcGuFqq']"
3171,Wed Feb 19 15:51:16 +0000 2020,1206763575802380288,0,"lol, who can we vote for? There are two choices, amd the result is pretty much always the same. Either way, it's a vote for big business.",,,"['lol', 'vote', 'There', 'two', 'choices', 'amd', 'result', 'pretty', 'much', 'always', 'Either', 'way', 'vote', 'big', 'business']"
3172,Wed Feb 19 15:51:16 +0000 2020,700555969,0,"“Observa, escucha y aprende. No puedes saberlo todo. Todo el que piensa que lo sabe todo está destinado a la mediocridad.” - Donald Trump",,,"['“Observa', 'escucha', 'aprende', 'No', 'puedes', 'saberlo', 'todo', 'Todo', 'el', 'que', 'piensa', 'que', 'lo', 'sabe', 'todo', 'está', 'destinado', 'la', 'mediocridad”', 'Donald', 'Trump']"
3173,Wed Feb 19 15:51:15 +0000 2020,789360460692852736,1,@daenzer_ray,@daenzer_ray,,['@daenzerray']
3174,Wed Feb 19 15:51:15 +0000 2020,2397136471,0,IFB @rglfm5pic.twitter.com/hdeTKR1XWm,@rglfm5pic,,"['IFB', '@rglfm51XWm']"
3175,Wed Feb 19 15:51:15 +0000 2020,361651726,0,@EvieLikeChevy1,@EvieLikeChevy1,,['@EvieLikeChevy1']
3176,Wed Feb 19 15:51:15 +0000 2020,1075758952858771457,0,The whole Democratic Party should be abolished if that’s the case.,,,"['The', 'whole', 'Democratic', 'Party', 'abolished', 'that’s', 'case']"
3177,Wed Feb 19 15:51:15 +0000 2020,1197496181175324673,0,Just when you think liberal heads couldn’t possibly explode any more....,,,"['Just', 'think', 'liberal', 'heads', 'couldn’t', 'possibly', 'explode']"
3178,Wed Feb 19 15:51:15 +0000 2020,968639584480518144,1,"I was floored listening to this, how government won’t let the farmers have water to grow their crops, that put food on the tables of millions... Third generations of farmers loosing hope for water, held hostage by Gov Gavin Newsom!!",,,"['I', 'floored', 'listening', 'government', 'won’t', 'let', 'farmers', 'water', 'grow', 'crops', 'put', 'food', 'tables', 'millions', 'Third', 'generations', 'farmers', 'loosing', 'hope', 'water', 'held', 'hostage', 'Gov', 'Gavin', 'Newsom']"
3179,Wed Feb 19 15:51:15 +0000 2020,423021309,0,You gotta love when the payoff is delivered.,,,"['You', 'gotta', 'love', 'payoff', 'delivered']"
3180,Wed Feb 19 15:51:14 +0000 2020,715495946373763072,0,We use an ID for almost all important things that we do except VOTE. WHAT THE F!!!,,,"['We', 'use', 'ID', 'almost', 'important', 'things', 'except', 'VOTE', 'WHAT', 'THE', 'F']"
3181,Wed Feb 19 15:51:14 +0000 2020,244655353,275,"There is a common thread to all the changes and thrusts we have seen since acquital. The ouster of those who resisted the Ukraine scheme. The installation of loyalists who will put @realDonaldTrump first, last and always. And the reversal of punishment for convicted allies.",@realDonaldTrump,,"['There', 'common', 'thread', 'changes', 'thrusts', 'seen', 'since', 'acquital', 'The', 'ouster', 'resisted', 'Ukraine', 'scheme', 'The', 'installation', 'loyalists', 'put', '@realDonaldTrump', 'first', 'last', 'always', 'And', 'reversal', 'punishment', 'convicted', 'allies']"
3182,Wed Feb 19 15:51:14 +0000 2020,16294678,0,That got me. God bless that veteran and @realDonaldTrump . #AmericaFirsthttps://twitter.com/KariLakeFox10/status/1230260022652784641 …,@realDonaldTrump,#AmericaFirsthttps,"['That', 'got', 'God', 'bless', 'veteran', '@realDonaldTrump', '#AmericaFirst10status1230260022652784641', '…']"
3183,Wed Feb 19 15:51:14 +0000 2020,1169450476124794880,9,#DeepState says what?,,#DeepState,"['#DeepState', 'says']"
3184,Wed Feb 19 15:51:14 +0000 2020,438460849,0,@mowtgovtt @ttombudsman @961wefm @MyCXC @expressupdates @newsgovtt @NationBarbados @ANSABankTT @ANSAMcALGroup @MoFTT @HyattTrinidad @tv6tnt @GuardianTT @ttutc @Boomchampionstt @Power102fm @MOH_TT @CNC3TV @tttliveonline @realDonaldTrump @CNN @BBCWorld @PrisionServiceTTpic.twitter.com/Y4aIUsm6NT,@mowtgovtt @ttombudsman @961wefm @MyCXC @expressupdates @newsgovtt @NationBarbados @ANSABankTT @ANSAMcALGroup @MoFTT @HyattTrinidad @tv6tnt @GuardianTT @ttutc @Boomchampionstt @Power102fm @MOH_TT @CNC3TV @tttliveonline @realDonaldTrump @CNN @BBCWorld @PrisionServiceTTpic,,"['@mowtgovtt', '@ttombudsman', '@961wefm', '@MyCXC', '@expressupdates', '@newsgovtt', '@NationBarbados', '@ANSABankTT', '@ANSAMcALGroup', '@MoFTT', '@HyattTrinidad', '@tv6tnt', '@GuardianTT', '@ttutc', '@Boomchampionstt', '@Power102fm', '@MOHTT', '@CNC3TV', '@tttliveonline', '@realDonaldTrump', '@CNN', '@BBCWorld', '4aIUsm6NT']"
3185,Wed Feb 19 15:51:14 +0000 2020,2358457956,1,Are these the same as the secret polls he tweeted about?,,,"['Are', 'secret', 'polls', 'tweeted']"
3186,Wed Feb 19 15:51:14 +0000 2020,1226986621016379392,0,Not going to happen,,,"['Not', 'going', 'happen']"
