,timestamp,Username,Retweets,Text,Mentions,Hashtags,Cleaned Tweets
1533,Tue Feb 18 15:47:41 +0000 2020,373505369,0,First of all you don’t t know what you are talking about! Has @BernieSanders a real viable solution to the job losses for average folk! Renewable energy is a great idea yet to come! Try flying your jets on banana peelings like Doc in ‘Back To The Future’! Better as the Hulk,@BernieSanders,,"['First', 'don’t', 'know', 'talking', 'Has', '@BernieSanders', 'real', 'viable', 'solution', 'job', 'losses', 'average', 'folk', 'Renewable', 'energy', 'great', 'idea', 'yet', 'come', 'Try', 'flying', 'jets', 'banana', 'peelings', 'like', 'Doc', '‘Back', 'To', 'The', 'Future’', 'Better', 'Hulk']"
1534,Tue Feb 18 15:47:41 +0000 2020,874503516,0,Andrew: I think I asked this before. WHERE'S TAD? And why hasn't he been subpoenaed to testify before the House?,,,"['Andrew', 'I', 'think', 'I', 'asked', 'WHERES', 'TAD', 'And', 'hasnt', 'subpoenaed', 'testify', 'House']"
1535,Tue Feb 18 15:47:40 +0000 2020,20302132,10,"I am voting for @BernieSanders. I’d for you to also do the same, #nevada! BUT, if not, at least show up to early vote and cast your ballot! There’s such good energy & your vote literally matters bc our state is a swing state Treat yo self to a happy hour after I am!pic.twitter.com/s10XWF2Krf",@BernieSanders,#nevada,"['I', 'voting', '@BernieSanders', 'I’d', 'also', '#nevada', 'BUT', 'least', 'show', 'early', 'vote', 'cast', 'ballot', 'There’s', 'good', 'energy', 'vote', 'literally', 'matters', 'bc', 'state', 'swing', 'state', 'Treat', 'yo', 'self', 'happy', 'hour', 'I', 'am10XWF2Krf']"
1536,Tue Feb 18 15:47:39 +0000 2020,42815165,1,Why Bernie Sanders is the current favorite for the Democratic nomination https://www.cnn.com/2020/02/18/politics/democratic-primary-favorite-analysis/index.html …,,,"['Why', 'Bernie', 'Sanders', 'current', 'favorite', 'Democratic', 'nomination', '20200218politicsdemocraticprimaryfavoriteanalysis', '…']"
1537,Tue Feb 18 15:47:39 +0000 2020,711410328878379008,0,Obviously you've never had the HONOR of attending a Bernie rally...,,,"['Obviously', 'youve', 'never', 'HONOR', 'attending', 'Bernie', 'rally']"
1538,Tue Feb 18 15:47:39 +0000 2020,204433926,0,"What a foolish statement. But what do else we expect from you, comrade.",,,"['What', 'foolish', 'statement', 'But', 'else', 'expect', 'comrade']"
1539,Tue Feb 18 15:47:38 +0000 2020,1180501603503235072,1,"@BernieSanders of you think China military is that small, your foreign policy is blind and misleading",@BernieSanders,,"['@BernieSanders', 'think', 'China', 'military', 'small', 'foreign', 'policy', 'blind', 'misleading']"
1540,Tue Feb 18 15:47:37 +0000 2020,1065746690769125376,0,Bernie Sanders voted again and again against gun control. https://www.politifact.com/factchecks/2015/jul/10/generation-forward-pac/did-bernie-sanders-vote-against-background-checks-/ …,,,"['Bernie', 'Sanders', 'voted', 'gun', 'control', '2015jul10generationforwardpacdidberniesandersvoteagainstbackgroundchecks', '…']"
1541,Tue Feb 18 15:47:37 +0000 2020,15409017,0,"@ProudResister hold strong, Bruce",@ProudResister,,"['@ProudResister', 'hold', 'strong', 'Bruce']"
1542,Tue Feb 18 15:47:36 +0000 2020,16725258,0,A song for all the #Berniedettes out there. https://youtu.be/t5XLDIvwqUQ #BernieSanders,,#Berniedettes #BernieSanders,"['A', 'song', '#Berniedettes', '5XLDIvwqUQ', '#BernieSanders']"
1543,Tue Feb 18 15:47:36 +0000 2020,400256197,0,"oh wow, is this good? #QTNA @BernieSanders #Bernie2020 https://twitter.com/thehill/status/1229913520311087105 …",@BernieSanders,#QTNA #Bernie2020,"['oh', 'wow', 'good', '#QTNA', '@BernieSanders', '#Bernie2020', '1229913520311087105', '…']"
1544,Tue Feb 18 15:47:36 +0000 2020,120899317,0,"Big commie crowd there, eh?",,,"['Big', 'commie', 'crowd', 'eh']"
1545,Tue Feb 18 15:47:36 +0000 2020,608669131,0,I would add a more relevant question: “Are you willing to risk and support a socialist @BernieSanders who has little chance of defeating the Orange Clown in key swing states?” It’s all about the Electoral College in #2020electionhttps://twitter.com/Lawrence/status/1229860700618723329 …,@BernieSanders,#2020electionhttps,"['I', 'would', 'add', 'relevant', 'question', '“Are', 'willing', 'risk', 'support', 'socialist', '@BernieSanders', 'little', 'chance', 'defeating', 'Orange', 'Clown', 'key', 'swing', 'states”', 'It’s', 'Electoral', 'College', '#2020election1229860700618723329', '…']"
1546,Tue Feb 18 15:47:35 +0000 2020,1033099305748520963,0,You redefine the word naive.,,,"['You', 'redefine', 'word', 'naive']"
1547,Tue Feb 18 15:47:34 +0000 2020,253869732,0,"Yup, and today your klan of Bernie-bro’s are harassing and beating the #%€¥* out of your opposition’s supporters. Not only are you corrupt but your movement is violent too.",,#,"['Yup', 'today', 'klan', 'Berniebro’s', 'harassing', 'beating', '#€¥', 'opposition’s', 'supporters', 'Not', 'corrupt', 'movement', 'violent']"
1548,Tue Feb 18 15:47:34 +0000 2020,1073049278686334976,0,"No worries.We’ll work hard&pass #GreenNewDeal and #MedicareForAll +support peaceful foreign policy - for you too.We know it won’t be easy, b/c many citizens are still blinded by corporate owned media,but we strongly believe clean noncorrupt campaign+vision will draw majority.",,#GreenNewDeal #MedicareForAll,"['No', 'worriesWe’ll', 'work', 'hardpass', '#GreenNewDeal', '#MedicareForAll', '+support', 'peaceful', 'foreign', 'policy', 'tooWe', 'know', 'won’t', 'easy', 'bc', 'many', 'citizens', 'still', 'blinded', 'corporate', 'owned', 'mediabut', 'strongly', 'believe', 'clean', 'noncorrupt', 'campaign+vision', 'draw', 'majority']"
1549,Tue Feb 18 15:47:34 +0000 2020,22378856,0,"Bernie is a bad choice for primary voters. Moderate dems/indies/surburban women will stay home in November if it's Trump-Sanders. Pick anybody else, please!!",,,"['Bernie', 'bad', 'choice', 'primary', 'voters', 'Moderate', 'demsindiessurburban', 'women', 'stay', 'home', 'November', 'TrumpSanders', 'Pick', 'anybody', 'else', 'please']"
1550,Tue Feb 18 15:47:33 +0000 2020,927278370362216449,0,I mean not really. If establishment wins it’s actually better for yang in 2024 cause they’ll lose to trump. Then trump serves one more term and yang runs again and hopefully this time people get their heads out of their asses and vote for the best candidate.,,,"['I', 'mean', 'really', 'If', 'establishment', 'wins', 'it’s', 'actually', 'better', 'yang', '2024', 'cause', 'they’ll', 'lose', 'trump', 'Then', 'trump', 'serves', 'one', 'term', 'yang', 'runs', 'hopefully', 'time', 'people', 'get', 'heads', 'asses', 'vote', 'best', 'candidate']"
1551,Tue Feb 18 15:47:33 +0000 2020,705519921854287872,1,"They don’t understand communism/socialism and what it does. All they hear is free free free. They don’t care that it’s not free, except for the freeloaders like the followers of Bernie are!",,,"['They', 'don’t', 'understand', 'communismsocialism', 'All', 'hear', 'free', 'free', 'free', 'They', 'don’t', 'care', 'it’s', 'free', 'except', 'freeloaders', 'like', 'followers', 'Bernie']"
1552,Tue Feb 18 15:47:33 +0000 2020,188198396,0,#BernieBro is nonsense. Look at the diverse coalition that supports Bernie Sanders. Anyone can make an account and say they're a supporter #cnn is #garbage CNN: Bloomberg slams Sanders supporters' aggressive online tactics in new video. https://www.cnn.com/2020/02/17/politics/2020-election-bloomberg-sanders-attack-ad/index.html … via @GoogleNews,@GoogleNews,#BernieBro #cnn #garbage,"['#BernieBro', 'nonsense', 'Look', 'diverse', 'coalition', 'supports', 'Bernie', 'Sanders', 'Anyone', 'make', 'account', 'say', 'theyre', 'supporter', '#cnn', '#garbage', 'CNN', 'Bloomberg', 'slams', 'Sanders', 'supporters', 'aggressive', 'online', 'tactics', 'new', 'video', '20200217politics2020electionbloombergsandersattackad', '…', 'via', '@GoogleNews']"
1553,Tue Feb 18 15:47:32 +0000 2020,1224384459425734656,0,"""Sanders is the only one who would consider continuing Yangs message"" Lmfao. Tulsi already said she's going to continue with Yang idea of UBI. My reasoning is perfectly fine with me. Odd idea saying something thats not true to make Bernie seem like something hes not.",,,"['Sanders', 'one', 'would', 'consider', 'continuing', 'Yangs', 'message', 'Lmfao', 'Tulsi', 'already', 'said', 'shes', 'going', 'continue', 'Yang', 'idea', 'UBI', 'My', 'reasoning', 'perfectly', 'fine', 'Odd', 'idea', 'saying', 'something', 'thats', 'true', 'make', 'Bernie', 'seem', 'like', 'something', 'hes']"
1554,Tue Feb 18 15:47:32 +0000 2020,2923757738,0,Prominent young Democrat steps down over 'bullying from Bernie Sanders supporters' https://news.yahoo.com/prominent-young-democrat-steps-down-162416689.html …,,,"['Prominent', 'young', 'Democrat', 'steps', 'bullying', 'Bernie', 'Sanders', 'supporters', '162416689html', '…']"
1555,Tue Feb 18 15:47:31 +0000 2020,313536723,0,President Cobain would be rad as fuck.,,,"['President', 'Cobain', 'would', 'rad', 'fuck']"
1556,Tue Feb 18 15:47:31 +0000 2020,388520815,0,Rights don't cancel wrongs.,,,"['Rights', 'dont', 'cancel', 'wrongs']"
1557,Tue Feb 18 15:47:31 +0000 2020,1213204871995772928,0,No reason to believe him,,,"['No', 'reason', 'believe']"
1558,Tue Feb 18 15:47:30 +0000 2020,1270735232,0,That is because u politicians lie,,,"['That', 'u', 'politicians', 'lie']"
1559,Tue Feb 18 15:47:30 +0000 2020,3020041238,0,Where are #BernieSanders’ medical records?,,#BernieSanders,"['Where', '#BernieSanders’', 'medical', 'records']"
1560,Tue Feb 18 15:47:30 +0000 2020,20278084,0,#paulkrugman cmon paul lets hear what you have to say about the media unfairness to #BernieSanders,,#paulkrugman #BernieSanders,"['#paulkrugman', 'cmon', 'paul', 'lets', 'hear', 'say', 'media', 'unfairness', '#BernieSanders']"
1561,Tue Feb 18 15:47:30 +0000 2020,114512041,0,,,,"['N', 'A']"
1562,Tue Feb 18 15:47:29 +0000 2020,1067554566709760000,0,"Bernie in 2020 or bust! I will write in ""Bernard Sanders"" if I have to! https://twitter.com/benigma2017/status/1229124680767987716 …",,,"['Bernie', '2020', 'bust', 'I', 'write', 'Bernard', 'Sanders', 'I', '2017status1229124680767987716', '…']"
1563,Tue Feb 18 15:47:28 +0000 2020,711287276479754241,1,"Good job @SenSanders and thank you for standingvup for Nina, Brie, and other women of color in your staff who are routinely personally attacked. #BernieBeatsTrump Talk policy.https://twitter.com/BrandiKruse/status/1229643519976824834 …",@SenSanders,#BernieBeatsTrump,"['Good', 'job', '@SenSanders', 'thank', 'standingvup', 'Nina', 'Brie', 'women', 'color', 'staff', 'routinely', 'personally', 'attacked', '#BernieBeatsTrump', 'Talk', 'policy1229643519976824834', '…']"
1564,Tue Feb 18 15:47:27 +0000 2020,743294394883727364,0,I actually like it better fwiw.,,,"['I', 'actually', 'like', 'better', 'fwiw']"
1565,Tue Feb 18 15:47:27 +0000 2020,15521905,0,I think pure capitalism is closer to communism than socialism in the oppression of people/country. Democratic socialism is not Marxism. Capitalism thrives most for everyone coexisting with socialism. Universal healthcare and education does not make a socialist country!pic.twitter.com/ImuENzvSRd,,,"['I', 'think', 'pure', 'capitalism', 'closer', 'communism', 'socialism', 'oppression', 'peoplecountry', 'Democratic', 'socialism', 'Marxism', 'Capitalism', 'thrives', 'everyone', 'coexisting', 'socialism', 'Universal', 'healthcare', 'education', 'make', 'socialist', 'country']"
1566,Tue Feb 18 15:47:27 +0000 2020,2975031076,0,"Here are a bunch of ""extra gears"" directed at Bernie so you have context https://photos.google.com/share/AF1QipOieaGhgmp-BFkEGXBTz8SaigFHjpCczlM2_UEP7nz0dDt6_lfZ6NWBlEBhThp79g?key=YTdLbmpoa00wcExHZFI2OElKMENWTWg4ZTJMX1ZB …",,,"['Here', 'bunch', 'extra', 'gears', 'directed', 'Bernie', 'context', '1QipOieaGhgmpBFkEGXBTz8SaigFHjpCczlM2UEP7nz0dDt6lfZ6NWBlEBhThp79gkey=YTdLbmpoa00wcExHZFI2OElKMENWTWg4ZTJMX1ZB', '…']"
1567,Tue Feb 18 15:47:26 +0000 2020,887813526341001216,0,The dnc needs to tell Bernie Sanders to drop out of race Everything isn’t free,,,"['The', 'dnc', 'needs', 'tell', 'Bernie', 'Sanders', 'drop', 'race', 'Everything', 'isn’t', 'free']"
1568,Tue Feb 18 15:47:26 +0000 2020,2428011866,0,Bloomberg is Trump,,,"['Bloomberg', 'Trump']"
1569,Tue Feb 18 15:47:25 +0000 2020,1172802432495230976,0,Bernie can’t keep girls off his stage . He doesn’t even come close to beating trump here,,,"['Bernie', 'can’t', 'keep', 'girls', 'stage', 'He', 'doesn’t', 'even', 'come', 'close', 'beating', 'trump']"
1570,Tue Feb 18 15:47:25 +0000 2020,3308248806,0,pic.twitter.com/Gs15q28yfQ,,,['15q28yfQ']
1571,Tue Feb 18 15:47:25 +0000 2020,1199757763586510848,0,pic.twitter.com/ESI1q8xK7W,,,['1q8xK7W']
1572,Tue Feb 18 15:47:24 +0000 2020,3990459292,1,pic.twitter.com/S7YDEF5oCj,,,['7YDEF5oCj']
